codigo,detalle_url,entidad,objeto,estado,ubicacion,presupuesto,fecha_publicacion,semestre
SICM-393-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=KfSQbA3C5To-FKN0rfI9TkJ3aU5PKi3vn0CjydD49Gs,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: NOREPINEFRINA - FORMA FARMACÉUTICA: LÍQUIDO PARENTERAL - CONCENTRACIÓN: 1 MG/ML - PRESENTACIÓN COMERCIAL: CAJA X AMPOLLA-S- X 4 ML,Desierto,PICHINCHA / QUITO,$0.65000,2022-05-27 08:00:00,First 2022
SICM-364-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=vvaycE8EaENAdSZF4AADukB4ibKJGgdt5MLN2RNbpEY,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: FITOMENADIONA - FORMA FARMACÉUTICA: LÍQUIDO PARENTERAL - CONCENTRACIÓN: 10 MG/ML - PRESENTACIÓN COMERCIAL: CAJA X AMPOLLAS X 1 ML,Adjudicado otros oferentes,PICHINCHA / QUITO,$0.27000,2022-05-26 08:00:00,First 2022
SICM-349-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=s_7L-NTWZ2jIo4GOZWzp72-WCblhT8KRUQDZ9xs3DGI,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: DEXAMETASONA - FORMA FARMACÉUTICA: SÓLIDO ORAL - CONCENTRACIÓN: 8 MG - PRESENTACIÓN COMERCIAL: CAJA X BLÍSTER/RISTRA,Adjudicado oferente ganador,PICHINCHA / QUITO,$0.16532,2022-05-26 08:00:00,First 2022
SICM-350-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=_KOxDOS5WXNpVQsmFZX-zkBRIFBm92eQC7b4tgkD2mM,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,"DCI: DICLOFENACO - FORMA FARMACÉUTICA: LÍQUIDO OFTÁLMICO - CONCENTRACIÓN: 0,1 % - PRESENTACIÓN COMERCIAL: CAJA X FRASCO GOTERO X 10 ML MÍNIMO",Desierto,PICHINCHA / QUITO,$1.00000,2022-05-26 08:00:00,First 2022
SICM-351-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=Zh3PlmjQym_68weSK2IRnDow-HiBTBBtqOlYtO5SrJg,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: DICLOFENACO - FORMA FARMACÉUTICA: LÍQUIDO PARENTERAL - CONCENTRACIÓN: 25 MG/ML - PRESENTACIÓN COMERCIAL: CAJA X AMPOLLAS X 3 ML,Adjudicado oferente ganador,PICHINCHA / QUITO,$0.09000,2022-05-26 08:00:00,First 2022
SICM-352-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=aza7zTgYHCsyYdG99nuyz_CrkAzGuiy2yphZf7V7MGo,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: DICLOXACILINA - FORMA FARMACÉUTICA: SÓLIDO ORAL - CONCENTRACIÓN: 500 MG - PRESENTACIÓN COMERCIAL: CAJA X BLÍSTER/RISTRA,Desierto,PICHINCHA / QUITO,$0.06332,2022-05-26 08:00:00,First 2022
SICM-365-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=zlSW_u15LlYQXIqgYZaYzZtikDSvGkN7SOUqNlU0JkM,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: FLUCONAZOL - FORMA FARMACÉUTICA: LÍQUIDO PARENTERAL - CONCENTRACIÓN: 2 MG/ML - PRESENTACIÓN COMERCIAL: CAJA X FRASCO/FUNDA/BOLSA X 100 ML,Desierto,PICHINCHA / QUITO,$0.75740,2022-05-26 08:00:00,First 2022
SICM-366-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=3X49DxMHU0TOOyiiCMbQSSApmvPsxw42YcVpFTaKtiE,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: FLUTICASONA - FORMA FARMACÉUTICA: LÍQUIDO PARA INHALACIÓN - CONCENTRACIÓN: 125 MCG - PRESENTACIÓN COMERCIAL: CAJA X FRASCO X 120 DOSIS MÍNIMO,Desierto,PICHINCHA / QUITO,$9.16978,2022-05-26 08:00:00,First 2022
SICM-353-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=45k7mcnlA8r3iJygdz8W1scEM3zf9_AwWb2-dcgVEsc,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,"DCI: DIFENHIDRAMINA - FORMA FARMACÉUTICA: SÓLIDO ORAL - CONCENTRACIÓN: 50 MG - PRESENTACIÓN COMERCIAL: CAJA X BLÍSTER/RISTRA/FRASCO DOSIS PERSONAL, NO ENVASE HOSPITALARIO",Desierto,PICHINCHA / QUITO,$0.02513,2022-05-26 08:00:00,First 2022
SICM-367-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=m2lhxIvhhnvOfieJr-tgDDD6A5g0WEZKaGD5UDaKIQQ,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: FOLINATO CÁLCICO LEUCOVORINA - FORMA FARMACÉUTICA: LÍQUIDO PARENTERAL - CONCENTRACIÓN: 10 MG/ML - PRESENTACIÓN COMERCIAL: CAJA X AMPOLLAS X 5 ML,Desierto,PICHINCHA / QUITO,$2.10053,2022-05-26 08:00:00,First 2022
SICM-354-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=QB91Mzrb96AREZ1GGRSodz50TxiaxhdE3aPq3sS4dKY,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: DIGOXINA - FORMA FARMACÉUTICA: SÓLIDO ORAL - CONCENTRACIÓN: 250 MCG - PRESENTACIÓN COMERCIAL: CAJA X BLÍSTER/RISTRA,Desierto,PICHINCHA / QUITO,$0.03400,2022-05-26 08:00:00,First 2022
SICM-368-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=Fo7wyrJdQsJKZRT2Y9zh1I_FE85lQR7db-MaLE3rXks,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: FUROSEMIDA  - FORMA FARMACÉUTICA: LÍQUIDO PARENTERAL  - CONCENTRACIÓN: 10 MG/ML 20 MG/2 ML  - PRESENTACIÓN COMERCIAL: CAJA X AMPOLLA-S-,Adjudicado otros oferentes,PICHINCHA / QUITO,$0.15100,2022-05-26 08:00:00,First 2022
SICM-369-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=ODSKY2vIkB2OAZtiaCA4Ppnl2506jfuagpaZMTSNLGY,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: GENTAMICINA - FORMA FARMACÉUTICA: LÍQUIDO PARENTERAL - CONCENTRACIÓN: 10 MG/ML - PRESENTACIÓN COMERCIAL: CAJA X AMPOLLA-S- X 2 ML,Desierto,PICHINCHA / QUITO,$0.14724,2022-05-26 08:00:00,First 2022
SICM-355-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=PScr_RCbDUXorwIlZJsRbHARYYHIxZMP-re6G_gHlOk,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: DILTIAZEM - FORMA FARMACÉUTICA: SÓLIDO ORAL LIBERACIÓN PROLONGADA - CONCENTRACIÓN: 90 MG - PRESENTACIÓN COMERCIAL: CAJA X BLÍSTER/RISTRA,Desierto,PICHINCHA / QUITO,$0.20000,2022-05-26 08:00:00,First 2022
SICM-370-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=FtOgqZtsHzcBVabjxqVHY_kcDSi3cxnpzkjXbRQYOX4,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: GENTAMICINA - FORMA FARMACÉUTICA: LÍQUIDO PARENTERAL - CONCENTRACIÓN: 140 MG/ML - PRESENTACIÓN COMERCIAL: CAJA X AMPOLLA-S- X 2 ML,Desierto,PICHINCHA / QUITO,$0.47490,2022-05-26 08:00:00,First 2022
SICM-356-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=7nXvijfIXjm3wSty2HpvsoF2UHTFFhLXjl0FhCV4xnU,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: DOLUTEGRAVIR - FORMA FARMACÉUTICA: SÓLIDO ORAL - CONCENTRACIÓN: 50 MG - PRESENTACIÓN COMERCIAL: CAJA X FRASCO,Desierto,PICHINCHA / QUITO,$6.50000,2022-05-26 08:00:00,First 2022
SICM-371-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=3utqLNSViiv5HQzBHLUbN_fochfWxjR0IqipAv8D5Nc,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: GENTAMICINA - FORMA FARMACÉUTICA: LÍQUIDO PARENTERAL - CONCENTRACIÓN: 40 MG/ML - PRESENTACIÓN COMERCIAL: CAJA X AMPOLLA-S- X 2 ML,Desierto,PICHINCHA / QUITO,$0.15000,2022-05-26 08:00:00,First 2022
SICM-372-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=9VN5vmQEzdnLBXqSTbhn2pEHCyW2PeBXdwLo_pAJmC8,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: GENTAMICINA - FORMA FARMACÉUTICA: LÍQUIDO PARENTERAL - CONCENTRACIÓN: 80 MG/ML - PRESENTACIÓN COMERCIAL: CAJA X AMPOLLA-S- X 2 ML,Desierto,PICHINCHA / QUITO,$0.16003,2022-05-26 08:00:00,First 2022
SICM-357-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=LscEU-cX6LpBUjAWVxIKlZWd3bFoZyq-CIiWzBhgU7Q,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: DOPAMINA - FORMA FARMACÉUTICA: LÍQUIDO PARENTERAL - CONCENTRACIÓN: 40 MG/ML - PRESENTACIÓN COMERCIAL: CAJA X AMPOLLAS X 5 ML,Desierto,PICHINCHA / QUITO,$0.23144,2022-05-26 08:00:00,First 2022
SICM-373-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=3waPSg87z1DVyoH7_nuAa18zeJW8HFu0VlF3x6EhM5U,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: HEPARINA NO FRACCIONADA - FORMA FARMACÉUTICA: LÍQUIDO PARENTERAL - CONCENTRACIÓN: 5 000 UI/ML - PRESENTACIÓN COMERCIAL: CAJA X VIAL-ES- X 5 ML,Desierto,PICHINCHA / QUITO,$2.17126,2022-05-26 08:00:00,First 2022
SICM-374-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=evW1DsfsCnMF8YpJrzcYmXx7BffCQeiokaCzkG-fhbo,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,"DCI: HIDROCORTISONA - FORMA FARMACÉUTICA: SEMISÓLIDO CUTÁNEO / LÍQUIDO CUTÁNEO - CONCENTRACIÓN: 0,5 % - PRESENTACIÓN COMERCIAL: CAJA X TUBO X 15 G MÍNIMO - CAJA X FRASCO",Desierto,PICHINCHA / QUITO,$2.00000,2022-05-26 08:00:00,First 2022
SICM-358-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=bT9Z019TRBVECEXzMnlyNrUNp85K1KohArzrwnJHAsY,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,"DCI: DUTASTERIDA - FORMA FARMACÉUTICA: SÓLIDO ORAL - CONCENTRACIÓN: 0,5 MG - PRESENTACIÓN COMERCIAL: CAJA X BLÍSTER/RISTRA",Por Adjudicar oferente ganador,PICHINCHA / QUITO,$0.75000,2022-05-26 08:00:00,First 2022
SICM-359-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=m6M1ZSk_rxt3wRADvB53coJ64BGH8l2nMPwSNWgyAkE,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,"DCI: ELECTROLITOS CON CARBOHIDRATOS DEXTROSA EN SOLUCIÓN SALINA - FORMA FARMACÉUTICA: LÍQUIDO PARENTERAL - CONCENTRACIÓN: 5 % + 0,9% - PRESENTACIÓN COMERCIAL: FUNDA/BOLSA FLEXIBLE Y AUTOCOLAPSABLE X 1000 ML CON SOBREFUNDA SELLADA HERMÉTICAMENTE",Adjudicado oferente ganador,PICHINCHA / QUITO,$1.05000,2022-05-26 08:00:00,First 2022
SICM-375-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=Al0aj-_ZNRx54NdjnM4ep7INCyGC6l5SduQYaTRIRDY,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,"DCI: HIDROCORTISONA, SUCCINATO SÓDICO - FORMA FARMACÉUTICA: SÓLIDO PARENTERAL - CONCENTRACIÓN: 100 MG - PRESENTACIÓN COMERCIAL: CAJA X VIAL-ES- CON DISOLVENTE",Adjudicado oferente ganador,PICHINCHA / QUITO,$0.38331,2022-05-26 08:00:00,First 2022
SICM-360-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=KzV2gpjRTTKoDYGMlb97kmTXzKd3kcIdmn-BtPaJE9w,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: ENOXAPARINA - FORMA FARMACÉUTICA: LÍQUIDO PARENTERAL - CONCENTRACIÓN: 10 000 UI 100 MG - PRESENTACIÓN COMERCIAL: CAJA X JERINGAS PRELLENADAS,Desierto,PICHINCHA / QUITO,$4.95946,2022-05-26 08:00:00,First 2022
SICM-376-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=-nFHZ27oTd74c6nb-McElX2kUZcVyGm1OcJUb04K44w,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,"DCI: HIDROCORTISONA, SUCCINATO SÓDICO - FORMA FARMACÉUTICA: SÓLIDO PARENTERAL - CONCENTRACIÓN: 500 MG - PRESENTACIÓN COMERCIAL: CAJA X VIAL-ES- CON DISOLVENTE",Adjudicado oferente ganador,PICHINCHA / QUITO,$1.69909,2022-05-26 08:00:00,First 2022
SICM-361-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=2Jq0Q29_y-vm-J6zUJAxw9UjCDlj_v54mMJO6ou8Yqk,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: ERITROMICINA - FORMA FARMACÉUTICA: LÍQUIDO CUTÁNEO - CONCENTRACIÓN: 4 % - PRESENTACIÓN COMERCIAL: CAJA X FRASCO X 100 ML MÍNIMO,Desierto,PICHINCHA / QUITO,$8.00000,2022-05-26 08:00:00,First 2022
SICM-362-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=hPfNwPxbeZTsj0YNltJjuUdW99PAiGLppSFyMETdQRI,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: ERITROMICINA - FORMA FARMACÉUTICA: SÓLIDO ORAL POLVO - CONCENTRACIÓN: 400 MG/5 ML - PRESENTACIÓN COMERCIAL: CAJA X FRASCO PARA RECONSTITUIR A 60 ML MÍNIMO CON DOSIFICADOR,Desierto,PICHINCHA / QUITO,$1.59805,2022-05-26 08:00:00,First 2022
SICM-363-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=i7kf0N-DHJsUm88otNWIACJBhZ8yAZ_U4MwJdCSwhQ4,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: FERROSO SULFATO - FORMA FARMACÉUTICA: LÍQUIDO ORAL - CONCENTRACIÓN: 25 MG/ML - PRESENTACIÓN COMERCIAL: CAJA X FRASCO GOTERO X 20 ML MÍNIMO,Desierto,PICHINCHA / QUITO,$0.61000,2022-05-26 08:00:00,First 2022
SICM-377-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=p3Fep-xm2CxpfLLTjyKMgmUxGAYjnePqu21R8ffLGvo,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,"DCI: HIERRO SACARATADO, ÓXIDO DE - FORMA FARMACÉUTICA: LÍQUIDO PARENTERAL   - CONCENTRACIÓN: 100 MG/5 ML - PRESENTACIÓN COMERCIAL: CAJA X AMPOLLA-S- X 5 ML",Adjudicado otros oferentes,PICHINCHA / QUITO,$1.00986,2022-05-26 08:00:00,First 2022
SICM-378-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=S3JOyOaUqRW0JfgYEFxI5zX5QYm3YJMURd3gRAhShUk,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: INSULINA ULTRARÁPIDA ASPARTA - FORMA FARMACÉUTICA: LÍQUIDO PARENTERAL - CONCENTRACIÓN: 100 UI/ML - PRESENTACIÓN COMERCIAL: CAJA X CARTUCHO-S- / PLUMA-S-,Desierto,PICHINCHA / QUITO,$6.04000,2022-05-26 08:00:00,First 2022
SICM-334-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=g86uTQql3NtiwBGDrqQ9cEw5nOY5aNUMbBBSvY1ThbE,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: CLORPROMAZINA - FORMA FARMACÉUTICA: SÓLIDO ORAL - CONCENTRACIÓN: 100 MG - PRESENTACIÓN COMERCIAL: CAJA X BLÍSTER/RISTRA,Adjudicado oferente ganador,PICHINCHA / QUITO,$0.14000,2022-05-25 08:00:00,First 2022
SICM-335-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=_TGWjPZHyEdcwJVSlv7lQBD4a6CJIHsr0m_FHQ9INVQ,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,"DCI: CLORURO DE POTASIO  - FORMA FARMACÉUTICA: LÍQUIDO PARENTERAL  - CONCENTRACIÓN: 2 MEQ/ML 14,9 %  - PRESENTACIÓN COMERCIAL: CAJA X AMPOLLA-S- X 10 ML",Desierto,PICHINCHA / QUITO,$0.14511,2022-05-25 08:00:00,First 2022
SICM-319-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=Ux2eEpjOYkvDvG7nWazV1PIWpkb_ATB3CmZebjkHxfI,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: CASPOFUNGINA - FORMA FARMACÉUTICA: SÓLIDO PARENTERAL - CONCENTRACIÓN: 70 MG - PRESENTACIÓN COMERCIAL: CAJA X VIAL-ES-,Desierto,PICHINCHA / QUITO,$185.97160,2022-05-25 08:00:00,First 2022
SICM-336-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=6AAjFALwfHT5NKqx1-kchU-eUIwGp-HDYBNWwQt8b1k,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,"DCI: CLORURO DE SODIO - FORMA FARMACÉUTICA: LÍQUIDO PARENTERAL - CONCENTRACIÓN: 0,9 % - PRESENTACIÓN COMERCIAL: FUNDA/BOLSA FLEXIBLE Y AUTOCOLAPSABLE X 100 ML CON SOBREFUNDA SELLADA HERMÉTICAMENTE",Adjudicado oferente ganador,PICHINCHA / QUITO,$0.62000,2022-05-25 08:00:00,First 2022
SICM-320-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=mckfFHYCdWNopgEc4UOt-bZAaOG1hJ5DGqnZDLeidHc,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: CEFAZOLINA - FORMA FARMACÉUTICA: SÓLIDO PARENTERAL - CONCENTRACIÓN: 1 000 MG - PRESENTACIÓN COMERCIAL: CAJA X VIAL -ES-,Desierto,PICHINCHA / QUITO,$0.40091,2022-05-25 08:00:00,First 2022
SICM-321-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=-CHW_TfW2iPT6KZf7nGzPP6Hq1-TMwb9IsUHqjY2Z98,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: CEFEPIMA - FORMA FARMACÉUTICA: SÓLIDO PARENTERAL - CONCENTRACIÓN: 1 000 MG - PRESENTACIÓN COMERCIAL: CAJA X VIAL -ES-,Desierto,PICHINCHA / QUITO,$0.81303,2022-05-25 08:00:00,First 2022
SICM-337-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=Z6YLKw1BDPfJCYJmoNplhAiUrEcNRtAyRkdWMWhF7g4,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,"DCI: CLORURO DE SODIO - FORMA FARMACÉUTICA: LÍQUIDO PARENTERAL - CONCENTRACIÓN: 0,9 % - PRESENTACIÓN COMERCIAL: FUNDA/BOLSA FLEXIBLE Y AUTOCOLAPSABLE X 250 ML CON SOBREFUNDA SELLADA HERMÉTICAMENTE",Adjudicado oferente ganador,PICHINCHA / QUITO,$0.55105,2022-05-25 08:00:00,First 2022
SICM-322-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=JhM-oBocyRvj8kDAHlcZvjMlQV_Jc2f2BjDdx2c6Kzk,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: CEFOTAXIMA - FORMA FARMACÉUTICA: SÓLIDO PARENTERAL - CONCENTRACIÓN: 1 000 MG - PRESENTACIÓN COMERCIAL: CAJA X VIAL -ES-,Desierto,PICHINCHA / QUITO,$1.31282,2022-05-25 08:00:00,First 2022
SICM-338-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=4HEfIQp3Ft1q1NFxCsfuo37t73ycMQLgk6VHlz5v8-I,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,"DCI: CLORURO DE SODIO - FORMA FARMACÉUTICA: LÍQUIDO PARENTERAL - CONCENTRACIÓN: 0,9 % - PRESENTACIÓN COMERCIAL: FUNDA/BOLSA FLEXIBLE Y AUTOCOLAPSABLE X 500 ML CON SOBREFUNDA SELLADA HERMÉTICAMENTE",Adjudicado oferente ganador,PICHINCHA / QUITO,$0.65641,2022-05-25 08:00:00,First 2022
SICM-323-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=3YRUOV5A-rwm3vIK-f7JOUpLjn3f1zUVVex15x5Qs4w,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: CEFTAZIDIMA - FORMA FARMACÉUTICA: SÓLIDO PARENTERAL - CONCENTRACIÓN: 1 000 MG - PRESENTACIÓN COMERCIAL: CAJA X VIAL-ES-,Desierto,PICHINCHA / QUITO,$0.97000,2022-05-25 08:00:00,First 2022
SICM-339-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=8td6uPYImdT9Ib0ftedNRCG8uUbG-aMVIDiAamnD-Gw,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,"DCI: CLORURO DE SODIO - FORMA FARMACÉUTICA: LÍQUIDO PARENTERAL - CONCENTRACIÓN: 0,9 % - PRESENTACIÓN COMERCIAL: FUNDA/BOLSA FLEXIBLE Y AUTOCOLAPSABLE X 1000 ML CON SOBREFUNDA SELLADA HERMÉTICAMENTE",Desierto,PICHINCHA / QUITO,$0.76045,2022-05-25 08:00:00,First 2022
SICM-324-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=T99sCwLmtsiHdczKT-3XRBRdIDPT4OK4aaB6eeFTGko,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: CEFTRIAXONA - FORMA FARMACÉUTICA: SÓLIDO PARENTERAL - CONCENTRACIÓN: 1 000 MG - PRESENTACIÓN COMERCIAL: CAJA X VIAL-ES- CON DILUYENTE - CAJA X VIAL-ES-,Desierto,PICHINCHA / QUITO,$0.48545,2022-05-25 08:00:00,First 2022
SICM-340-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=oG4sW3pT4MBc1yeH2QbIuap__lQePygXG_KnGm7a620,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,"DCI: CLORURO DE SODIO - FORMA FARMACÉUTICA: LÍQUIDO PARENTERAL - CONCENTRACIÓN: 3,4 MEQ/ML 20 % - PRESENTACIÓN COMERCIAL: CAJA X AMPOLLA-S- X 10 ML",Adjudicado oferente ganador,PICHINCHA / QUITO,$0.21381,2022-05-25 08:00:00,First 2022
SICM-341-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=ZXfVqif0PhzxV2Upzu9cBCXSb5E2q4_6fGLL7mvEKok,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: CLOTRIMAZOL - FORMA FARMACÉUTICA: LÍQUIDO CUTÁNEO - CONCENTRACIÓN: 1 % - PRESENTACIÓN COMERCIAL: FRASCO X 20 ML -MÍNIMO-,Desierto,PICHINCHA / QUITO,$1.82785,2022-05-25 08:00:00,First 2022
